,year,minesite,pr,group,model,scenario
36,2060,Diavik_Mine,24.5,annual_decadals,NCAR-CCSM4,rcp60
37,2070,Diavik_Mine,22.33,annual_decadals,NCAR-CCSM4,rcp60
38,2080,Diavik_Mine,24.42,annual_decadals,NCAR-CCSM4,rcp60
39,2090,Diavik_Mine,24.83,annual_decadals,NCAR-CCSM4,rcp60
40,2100,Diavik_Mine,27.75,annual_decadals,NCAR-CCSM4,rcp60
41,2110,Diavik_Mine,24.08,annual_decadals,NCAR-CCSM4,rcp60
42,2120,Diavik_Mine,25.92,annual_decadals,NCAR-CCSM4,rcp60
43,2130,Diavik_Mine,28.42,annual_decadals,NCAR-CCSM4,rcp60
44,2140,Diavik_Mine,25.25,annual_decadals,NCAR-CCSM4,rcp60
45,2150,Diavik_Mine,23.5,annual_decadals,NCAR-CCSM4,rcp60
46,2160,Diavik_Mine,24.42,annual_decadals,NCAR-CCSM4,rcp60
47,2170,Diavik_Mine,25.25,annual_decadals,NCAR-CCSM4,rcp60
48,2180,Diavik_Mine,25.92,annual_decadals,NCAR-CCSM4,rcp60
49,2190,Diavik_Mine,25.5,annual_decadals,NCAR-CCSM4,rcp60
50,2200,Diavik_Mine,25.92,annual_decadals,NCAR-CCSM4,rcp60
51,2210,Diavik_Mine,25.5,annual_decadals,NCAR-CCSM4,rcp60
52,2220,Diavik_Mine,26.75,annual_decadals,NCAR-CCSM4,rcp60
53,2230,Diavik_Mine,27.08,annual_decadals,NCAR-CCSM4,rcp60
54,2240,Diavik_Mine,25.92,annual_decadals,NCAR-CCSM4,rcp60
55,2250,Diavik_Mine,25.83,annual_decadals,NCAR-CCSM4,rcp60
56,2260,Diavik_Mine,28.0,annual_decadals,NCAR-CCSM4,rcp60
57,2270,Diavik_Mine,27.0,annual_decadals,NCAR-CCSM4,rcp60
58,2280,Diavik_Mine,26.67,annual_decadals,NCAR-CCSM4,rcp60
59,2290,Diavik_Mine,25.75,annual_decadals,NCAR-CCSM4,rcp60
60,2000,Ekati_Mine,23.33,annual_decadals,NCAR-CCSM4,rcp60
61,2010,Ekati_Mine,21.58,annual_decadals,NCAR-CCSM4,rcp60
62,2020,Ekati_Mine,23.33,annual_decadals,NCAR-CCSM4,rcp60
63,2030,Ekati_Mine,24.0,annual_decadals,NCAR-CCSM4,rcp60
64,2040,Ekati_Mine,22.67,annual_decadals,NCAR-CCSM4,rcp60
65,2050,Ekati_Mine,24.0,annual_decadals,NCAR-CCSM4,rcp60
66,2060,Ekati_Mine,24.42,annual_decadals,NCAR-CCSM4,rcp60
67,2070,Ekati_Mine,22.0,annual_decadals,NCAR-CCSM4,rcp60
68,2080,Ekati_Mine,24.25,annual_decadals,NCAR-CCSM4,rcp60
69,2090,Ekati_Mine,24.75,annual_decadals,NCAR-CCSM4,rcp60
70,2100,Ekati_Mine,27.75,annual_decadals,NCAR-CCSM4,rcp60
71,2110,Ekati_Mine,23.92,annual_decadals,NCAR-CCSM4,rcp60
72,2120,Ekati_Mine,25.58,annual_decadals,NCAR-CCSM4,rcp60
73,2130,Ekati_Mine,28.33,annual_decadals,NCAR-CCSM4,rcp60
74,2140,Ekati_Mine,25.25,annual_decadals,NCAR-CCSM4,rcp60
75,2150,Ekati_Mine,23.75,annual_decadals,NCAR-CCSM4,rcp60
76,2160,Ekati_Mine,24.33,annual_decadals,NCAR-CCSM4,rcp60
77,2170,Ekati_Mine,25.17,annual_decadals,NCAR-CCSM4,rcp60
78,2180,Ekati_Mine,25.75,annual_decadals,NCAR-CCSM4,rcp60
79,2190,Ekati_Mine,25.33,annual_decadals,NCAR-CCSM4,rcp60
80,2200,Ekati_Mine,25.92,annual_decadals,NCAR-CCSM4,rcp60
81,2210,Ekati_Mine,25.5,annual_decadals,NCAR-CCSM4,rcp60
82,2220,Ekati_Mine,26.75,annual_decadals,NCAR-CCSM4,rcp60
83,2230,Ekati_Mine,26.75,annual_decadals,NCAR-CCSM4,rcp60
84,2240,Ekati_Mine,25.83,annual_decadals,NCAR-CCSM4,rcp60
85,2250,Ekati_Mine,25.83,annual_decadals,NCAR-CCSM4,rcp60
86,2260,Ekati_Mine,28.0,annual_decadals,NCAR-CCSM4,rcp60
87,2270,Ekati_Mine,27.0,annual_decadals,NCAR-CCSM4,rcp60
88,2280,Ekati_Mine,26.5,annual_decadals,NCAR-CCSM4,rcp60
89,2290,Ekati_Mine,25.58,annual_decadals,NCAR-CCSM4,rcp60
90,2000,Gahcho_Kue_Mine,24.42,annual_decadals,NCAR-CCSM4,rcp60
91,2010,Gahcho_Kue_Mine,23.0,annual_decadals,NCAR-CCSM4,rcp60
92,2020,Gahcho_Kue_Mine,25.25,annual_decadals,NCAR-CCSM4,rcp60
93,2030,Gahcho_Kue_Mine,25.17,annual_decadals,NCAR-CCSM4,rcp60
94,2040,Gahcho_Kue_Mine,24.08,annual_decadals,NCAR-CCSM4,rcp60
95,2050,Gahcho_Kue_Mine,24.0,annual_decadals,NCAR-CCSM4,rcp60
96,2060,Gahcho_Kue_Mine,25.83,annual_decadals,NCAR-CCSM4,rcp60
97,2070,Gahcho_Kue_Mine,23.5,annual_decadals,NCAR-CCSM4,rcp60
98,2080,Gahcho_Kue_Mine,25.67,annual_decadals,NCAR-CCSM4,rcp60
99,2090,Gahcho_Kue_Mine,26.17,annual_decadals,NCAR-CCSM4,rcp60
100,2100,Gahcho_Kue_Mine,28.83,annual_decadals,NCAR-CCSM4,rcp60
101,2110,Gahcho_Kue_Mine,24.92,annual_decadals,NCAR-CCSM4,rcp60
102,2120,Gahcho_Kue_Mine,25.92,annual_decadals,NCAR-CCSM4,rcp60
103,2130,Gahcho_Kue_Mine,29.17,annual_decadals,NCAR-CCSM4,rcp60
104,2140,Gahcho_Kue_Mine,26.5,annual_decadals,NCAR-CCSM4,rcp60
105,2150,Gahcho_Kue_Mine,24.17,annual_decadals,NCAR-CCSM4,rcp60
106,2160,Gahcho_Kue_Mine,25.0,annual_decadals,NCAR-CCSM4,rcp60
107,2170,Gahcho_Kue_Mine,25.83,annual_decadals,NCAR-CCSM4,rcp60
108,2180,Gahcho_Kue_Mine,26.75,annual_decadals,NCAR-CCSM4,rcp60
109,2190,Gahcho_Kue_Mine,26.5,annual_decadals,NCAR-CCSM4,rcp60
110,2200,Gahcho_Kue_Mine,28.25,annual_decadals,NCAR-CCSM4,rcp60
111,2210,Gahcho_Kue_Mine,26.92,annual_decadals,NCAR-CCSM4,rcp60
112,2220,Gahcho_Kue_Mine,27.5,annual_decadals,NCAR-CCSM4,rcp60
113,2230,Gahcho_Kue_Mine,28.25,annual_decadals,NCAR-CCSM4,rcp60
114,2240,Gahcho_Kue_Mine,27.0,annual_decadals,NCAR-CCSM4,rcp60
115,2250,Gahcho_Kue_Mine,26.42,annual_decadals,NCAR-CCSM4,rcp60
116,2260,Gahcho_Kue_Mine,28.42,annual_decadals,NCAR-CCSM4,rcp60
117,2270,Gahcho_Kue_Mine,28.58,annual_decadals,NCAR-CCSM4,rcp60
118,2280,Gahcho_Kue_Mine,27.67,annual_decadals,NCAR-CCSM4,rcp60
119,2290,Gahcho_Kue_Mine,26.75,annual_decadals,NCAR-CCSM4,rcp60
120,2000,NICO_Mine,21.92,annual_decadals,NCAR-CCSM4,rcp60
121,2010,NICO_Mine,22.92,annual_decadals,NCAR-CCSM4,rcp60
122,2020,NICO_Mine,23.75,annual_decadals,NCAR-CCSM4,rcp60
123,2030,NICO_Mine,24.17,annual_decadals,NCAR-CCSM4,rcp60
124,2040,NICO_Mine,23.25,annual_decadals,NCAR-CCSM4,rcp60
125,2050,NICO_Mine,22.75,annual_decadals,NCAR-CCSM4,rcp60
126,2060,NICO_Mine,23.83,annual_decadals,NCAR-CCSM4,rcp60
127,2070,NICO_Mine,23.08,annual_decadals,NCAR-CCSM4,rcp60
128,2080,NICO_Mine,23.58,annual_decadals,NCAR-CCSM4,rcp60
129,2090,NICO_Mine,25.67,annual_decadals,NCAR-CCSM4,rcp60
130,2100,NICO_Mine,26.58,annual_decadals,NCAR-CCSM4,rcp60
131,2110,NICO_Mine,24.33,annual_decadals,NCAR-CCSM4,rcp60
132,2120,NICO_Mine,26.42,annual_decadals,NCAR-CCSM4,rcp60
133,2130,NICO_Mine,27.17,annual_decadals,NCAR-CCSM4,rcp60
134,2140,NICO_Mine,25.25,annual_decadals,NCAR-CCSM4,rcp60
135,2150,NICO_Mine,25.58,annual_decadals,NCAR-CCSM4,rcp60
136,2160,NICO_Mine,24.67,annual_decadals,NCAR-CCSM4,rcp60
137,2170,NICO_Mine,26.42,annual_decadals,NCAR-CCSM4,rcp60
138,2180,NICO_Mine,26.75,annual_decadals,NCAR-CCSM4,rcp60
139,2190,NICO_Mine,25.17,annual_decadals,NCAR-CCSM4,rcp60
140,2200,NICO_Mine,24.33,annual_decadals,NCAR-CCSM4,rcp60
141,2210,NICO_Mine,26.0,annual_decadals,NCAR-CCSM4,rcp60
142,2220,NICO_Mine,26.75,annual_decadals,NCAR-CCSM4,rcp60
143,2230,NICO_Mine,28.08,annual_decadals,NCAR-CCSM4,rcp60
144,2240,NICO_Mine,26.0,annual_decadals,NCAR-CCSM4,rcp60
145,2250,NICO_Mine,26.25,annual_decadals,NCAR-CCSM4,rcp60
146,2260,NICO_Mine,27.67,annual_decadals,NCAR-CCSM4,rcp60
147,2270,NICO_Mine,27.58,annual_decadals,NCAR-CCSM4,rcp60
148,2280,NICO_Mine,26.17,annual_decadals,NCAR-CCSM4,rcp60
149,2290,NICO_Mine,26.25,annual_decadals,NCAR-CCSM4,rcp60
150,2000,Pine_Point_Mine_(Tamerlane),28.75,annual_decadals,NCAR-CCSM4,rcp60
151,2010,Pine_Point_Mine_(Tamerlane),28.0,annual_decadals,NCAR-CCSM4,rcp60
152,2020,Pine_Point_Mine_(Tamerlane),29.83,annual_decadals,NCAR-CCSM4,rcp60
153,2030,Pine_Point_Mine_(Tamerlane),31.17,annual_decadals,NCAR-CCSM4,rcp60
154,2040,Pine_Point_Mine_(Tamerlane),27.92,annual_decadals,NCAR-CCSM4,rcp60
155,2050,Pine_Point_Mine_(Tamerlane),27.0,annual_decadals,NCAR-CCSM4,rcp60
156,2060,Pine_Point_Mine_(Tamerlane),28.83,annual_decadals,NCAR-CCSM4,rcp60
157,2070,Pine_Point_Mine_(Tamerlane),29.92,annual_decadals,NCAR-CCSM4,rcp60
158,2080,Pine_Point_Mine_(Tamerlane),30.42,annual_decadals,NCAR-CCSM4,rcp60
159,2090,Pine_Point_Mine_(Tamerlane),32.67,annual_decadals,NCAR-CCSM4,rcp60
160,2100,Pine_Point_Mine_(Tamerlane),33.42,annual_decadals,NCAR-CCSM4,rcp60
161,2110,Pine_Point_Mine_(Tamerlane),29.17,annual_decadals,NCAR-CCSM4,rcp60
162,2120,Pine_Point_Mine_(Tamerlane),32.0,annual_decadals,NCAR-CCSM4,rcp60
163,2130,Pine_Point_Mine_(Tamerlane),34.25,annual_decadals,NCAR-CCSM4,rcp60
164,2140,Pine_Point_Mine_(Tamerlane),32.75,annual_decadals,NCAR-CCSM4,rcp60
165,2150,Pine_Point_Mine_(Tamerlane),30.0,annual_decadals,NCAR-CCSM4,rcp60
166,2160,Pine_Point_Mine_(Tamerlane),31.92,annual_decadals,NCAR-CCSM4,rcp60
167,2170,Pine_Point_Mine_(Tamerlane),31.42,annual_decadals,NCAR-CCSM4,rcp60
168,2180,Pine_Point_Mine_(Tamerlane),32.5,annual_decadals,NCAR-CCSM4,rcp60
169,2190,Pine_Point_Mine_(Tamerlane),33.0,annual_decadals,NCAR-CCSM4,rcp60
170,2200,Pine_Point_Mine_(Tamerlane),30.5,annual_decadals,NCAR-CCSM4,rcp60
171,2210,Pine_Point_Mine_(Tamerlane),32.42,annual_decadals,NCAR-CCSM4,rcp60
172,2220,Pine_Point_Mine_(Tamerlane),32.0,annual_decadals,NCAR-CCSM4,rcp60
173,2230,Pine_Point_Mine_(Tamerlane),32.33,annual_decadals,NCAR-CCSM4,rcp60
174,2240,Pine_Point_Mine_(Tamerlane),32.42,annual_decadals,NCAR-CCSM4,rcp60
175,2250,Pine_Point_Mine_(Tamerlane),30.67,annual_decadals,NCAR-CCSM4,rcp60
176,2260,Pine_Point_Mine_(Tamerlane),33.0,annual_decadals,NCAR-CCSM4,rcp60
177,2270,Pine_Point_Mine_(Tamerlane),33.33,annual_decadals,NCAR-CCSM4,rcp60
178,2280,Pine_Point_Mine_(Tamerlane),31.58,annual_decadals,NCAR-CCSM4,rcp60
179,2290,Pine_Point_Mine_(Tamerlane),31.42,annual_decadals,NCAR-CCSM4,rcp60
180,2000,Prairie_Creek_Mine,39.42,annual_decadals,NCAR-CCSM4,rcp60
181,2010,Prairie_Creek_Mine,42.33,annual_decadals,NCAR-CCSM4,rcp60
182,2020,Prairie_Creek_Mine,42.17,annual_decadals,NCAR-CCSM4,rcp60
183,2030,Prairie_Creek_Mine,42.0,annual_decadals,NCAR-CCSM4,rcp60
184,2040,Prairie_Creek_Mine,42.33,annual_decadals,NCAR-CCSM4,rcp60
185,2050,Prairie_Creek_Mine,44.5,annual_decadals,NCAR-CCSM4,rcp60
186,2060,Prairie_Creek_Mine,43.42,annual_decadals,NCAR-CCSM4,rcp60
187,2070,Prairie_Creek_Mine,45.5,annual_decadals,NCAR-CCSM4,rcp60
188,2080,Prairie_Creek_Mine,44.42,annual_decadals,NCAR-CCSM4,rcp60
189,2090,Prairie_Creek_Mine,46.58,annual_decadals,NCAR-CCSM4,rcp60
190,2100,Prairie_Creek_Mine,46.17,annual_decadals,NCAR-CCSM4,rcp60
191,2110,Prairie_Creek_Mine,46.25,annual_decadals,NCAR-CCSM4,rcp60
192,2120,Prairie_Creek_Mine,47.0,annual_decadals,NCAR-CCSM4,rcp60
193,2130,Prairie_Creek_Mine,48.25,annual_decadals,NCAR-CCSM4,rcp60
194,2140,Prairie_Creek_Mine,45.17,annual_decadals,NCAR-CCSM4,rcp60
195,2150,Prairie_Creek_Mine,46.5,annual_decadals,NCAR-CCSM4,rcp60
196,2160,Prairie_Creek_Mine,47.5,annual_decadals,NCAR-CCSM4,rcp60
197,2170,Prairie_Creek_Mine,45.58,annual_decadals,NCAR-CCSM4,rcp60
198,2180,Prairie_Creek_Mine,49.58,annual_decadals,NCAR-CCSM4,rcp60
199,2190,Prairie_Creek_Mine,47.33,annual_decadals,NCAR-CCSM4,rcp60
200,2200,Prairie_Creek_Mine,44.58,annual_decadals,NCAR-CCSM4,rcp60
201,2210,Prairie_Creek_Mine,46.75,annual_decadals,NCAR-CCSM4,rcp60
202,2220,Prairie_Creek_Mine,48.58,annual_decadals,NCAR-CCSM4,rcp60
203,2230,Prairie_Creek_Mine,48.67,annual_decadals,NCAR-CCSM4,rcp60
204,2240,Prairie_Creek_Mine,48.17,annual_decadals,NCAR-CCSM4,rcp60
205,2250,Prairie_Creek_Mine,49.0,annual_decadals,NCAR-CCSM4,rcp60
206,2260,Prairie_Creek_Mine,46.5,annual_decadals,NCAR-CCSM4,rcp60
207,2270,Prairie_Creek_Mine,46.92,annual_decadals,NCAR-CCSM4,rcp60
208,2280,Prairie_Creek_Mine,49.25,annual_decadals,NCAR-CCSM4,rcp60
209,2290,Prairie_Creek_Mine,49.25,annual_decadals,NCAR-CCSM4,rcp60
210,2000,Snap_Lake_Mine,25.25,annual_decadals,NCAR-CCSM4,rcp60
211,2010,Snap_Lake_Mine,23.58,annual_decadals,NCAR-CCSM4,rcp60
212,2020,Snap_Lake_Mine,26.33,annual_decadals,NCAR-CCSM4,rcp60
213,2030,Snap_Lake_Mine,25.83,annual_decadals,NCAR-CCSM4,rcp60
214,2040,Snap_Lake_Mine,24.75,annual_decadals,NCAR-CCSM4,rcp60
215,2050,Snap_Lake_Mine,24.75,annual_decadals,NCAR-CCSM4,rcp60
216,2060,Snap_Lake_Mine,26.25,annual_decadals,NCAR-CCSM4,rcp60
217,2070,Snap_Lake_Mine,24.33,annual_decadals,NCAR-CCSM4,rcp60
218,2080,Snap_Lake_Mine,26.17,annual_decadals,NCAR-CCSM4,rcp60
219,2090,Snap_Lake_Mine,26.58,annual_decadals,NCAR-CCSM4,rcp60
220,2100,Snap_Lake_Mine,29.17,annual_decadals,NCAR-CCSM4,rcp60
221,2110,Snap_Lake_Mine,25.33,annual_decadals,NCAR-CCSM4,rcp60
222,2120,Snap_Lake_Mine,27.5,annual_decadals,NCAR-CCSM4,rcp60
223,2130,Snap_Lake_Mine,29.33,annual_decadals,NCAR-CCSM4,rcp60
224,2140,Snap_Lake_Mine,26.92,annual_decadals,NCAR-CCSM4,rcp60
225,2150,Snap_Lake_Mine,24.92,annual_decadals,NCAR-CCSM4,rcp60
226,2160,Snap_Lake_Mine,26.0,annual_decadals,NCAR-CCSM4,rcp60
227,2170,Snap_Lake_Mine,26.92,annual_decadals,NCAR-CCSM4,rcp60
228,2180,Snap_Lake_Mine,27.75,annual_decadals,NCAR-CCSM4,rcp60
229,2190,Snap_Lake_Mine,27.08,annual_decadals,NCAR-CCSM4,rcp60
230,2200,Snap_Lake_Mine,28.17,annual_decadals,NCAR-CCSM4,rcp60
231,2210,Snap_Lake_Mine,27.25,annual_decadals,NCAR-CCSM4,rcp60
232,2220,Snap_Lake_Mine,27.92,annual_decadals,NCAR-CCSM4,rcp60
233,2230,Snap_Lake_Mine,28.25,annual_decadals,NCAR-CCSM4,rcp60
234,2240,Snap_Lake_Mine,27.58,annual_decadals,NCAR-CCSM4,rcp60
235,2250,Snap_Lake_Mine,27.0,annual_decadals,NCAR-CCSM4,rcp60
236,2260,Snap_Lake_Mine,29.08,annual_decadals,NCAR-CCSM4,rcp60
237,2270,Snap_Lake_Mine,28.67,annual_decadals,NCAR-CCSM4,rcp60
238,2280,Snap_Lake_Mine,28.17,annual_decadals,NCAR-CCSM4,rcp60
239,2290,Snap_Lake_Mine,27.58,annual_decadals,NCAR-CCSM4,rcp60
0,2000,CanTung_Mine,49.33,annual_decadals,5ModelAvg,rcp85
1,2010,CanTung_Mine,51.58,annual_decadals,5ModelAvg,rcp85
2,2020,CanTung_Mine,53.08,annual_decadals,5ModelAvg,rcp85
3,2030,CanTung_Mine,56.17,annual_decadals,5ModelAvg,rcp85
4,2040,CanTung_Mine,55.42,annual_decadals,5ModelAvg,rcp85
5,2050,CanTung_Mine,57.75,annual_decadals,5ModelAvg,rcp85
6,2060,CanTung_Mine,58.08,annual_decadals,5ModelAvg,rcp85
7,2070,CanTung_Mine,60.25,annual_decadals,5ModelAvg,rcp85
8,2080,CanTung_Mine,60.83,annual_decadals,5ModelAvg,rcp85
9,2090,CanTung_Mine,62.83,annual_decadals,5ModelAvg,rcp85
10,2100,CanTung_Mine,61.67,annual_decadals,5ModelAvg,rcp85
11,2000,Diavik_Mine,23.25,annual_decadals,5ModelAvg,rcp85
12,2010,Diavik_Mine,24.33,annual_decadals,5ModelAvg,rcp85
13,2020,Diavik_Mine,23.5,annual_decadals,5ModelAvg,rcp85
14,2030,Diavik_Mine,24.67,annual_decadals,5ModelAvg,rcp85
15,2040,Diavik_Mine,24.75,annual_decadals,5ModelAvg,rcp85
16,2050,Diavik_Mine,24.67,annual_decadals,5ModelAvg,rcp85
17,2060,Diavik_Mine,26.58,annual_decadals,5ModelAvg,rcp85
18,2070,Diavik_Mine,27.42,annual_decadals,5ModelAvg,rcp85
19,2080,Diavik_Mine,28.08,annual_decadals,5ModelAvg,rcp85
20,2090,Diavik_Mine,28.0,annual_decadals,5ModelAvg,rcp85
21,2100,Diavik_Mine,30.17,annual_decadals,5ModelAvg,rcp85
22,2000,Ekati_Mine,23.17,annual_decadals,5ModelAvg,rcp85
23,2010,Ekati_Mine,24.08,annual_decadals,5ModelAvg,rcp85
24,2020,Ekati_Mine,23.42,annual_decadals,5ModelAvg,rcp85
25,2030,Ekati_Mine,24.5,annual_decadals,5ModelAvg,rcp85
26,2040,Ekati_Mine,24.75,annual_decadals,5ModelAvg,rcp85
27,2050,Ekati_Mine,24.5,annual_decadals,5ModelAvg,rcp85
28,2060,Ekati_Mine,26.42,annual_decadals,5ModelAvg,rcp85
29,2070,Ekati_Mine,27.33,annual_decadals,5ModelAvg,rcp85
30,2080,Ekati_Mine,28.0,annual_decadals,5ModelAvg,rcp85
31,2090,Ekati_Mine,27.83,annual_decadals,5ModelAvg,rcp85
32,2100,Ekati_Mine,30.08,annual_decadals,5ModelAvg,rcp85
33,2000,Gahcho_Kue_Mine,24.0,annual_decadals,5ModelAvg,rcp85
34,2010,Gahcho_Kue_Mine,25.17,annual_decadals,5ModelAvg,rcp85
35,2020,Gahcho_Kue_Mine,24.58,annual_decadals,5ModelAvg,rcp85
36,2030,Gahcho_Kue_Mine,25.08,annual_decadals,5ModelAvg,rcp85
37,2040,Gahcho_Kue_Mine,25.33,annual_decadals,5ModelAvg,rcp85
38,2050,Gahcho_Kue_Mine,25.25,annual_decadals,5ModelAvg,rcp85
39,2060,Gahcho_Kue_Mine,27.17,annual_decadals,5ModelAvg,rcp85
40,2070,Gahcho_Kue_Mine,27.75,annual_decadals,5ModelAvg,rcp85
41,2080,Gahcho_Kue_Mine,28.33,annual_decadals,5ModelAvg,rcp85
42,2090,Gahcho_Kue_Mine,28.75,annual_decadals,5ModelAvg,rcp85
43,2100,Gahcho_Kue_Mine,30.92,annual_decadals,5ModelAvg,rcp85
44,2000,NICO_Mine,22.92,annual_decadals,5ModelAvg,rcp85
45,2010,NICO_Mine,24.17,annual_decadals,5ModelAvg,rcp85
46,2020,NICO_Mine,24.75,annual_decadals,5ModelAvg,rcp85
47,2030,NICO_Mine,26.33,annual_decadals,5ModelAvg,rcp85
48,2040,NICO_Mine,25.17,annual_decadals,5ModelAvg,rcp85
49,2050,NICO_Mine,25.67,annual_decadals,5ModelAvg,rcp85
50,2060,NICO_Mine,26.75,annual_decadals,5ModelAvg,rcp85
51,2070,NICO_Mine,27.83,annual_decadals,5ModelAvg,rcp85
52,2080,NICO_Mine,29.08,annual_decadals,5ModelAvg,rcp85
53,2090,NICO_Mine,28.42,annual_decadals,5ModelAvg,rcp85
54,2100,NICO_Mine,30.33,annual_decadals,5ModelAvg,rcp85
55,2000,Pine_Point_Mine_(Tamerlane),28.92,annual_decadals,5ModelAvg,rcp85
56,2010,Pine_Point_Mine_(Tamerlane),30.58,annual_decadals,5ModelAvg,rcp85
57,2020,Pine_Point_Mine_(Tamerlane),30.17,annual_decadals,5ModelAvg,rcp85
58,2030,Pine_Point_Mine_(Tamerlane),31.67,annual_decadals,5ModelAvg,rcp85
59,2040,Pine_Point_Mine_(Tamerlane),30.83,annual_decadals,5ModelAvg,rcp85
60,2050,Pine_Point_Mine_(Tamerlane),30.67,annual_decadals,5ModelAvg,rcp85
61,2060,Pine_Point_Mine_(Tamerlane),33.5,annual_decadals,5ModelAvg,rcp85
62,2070,Pine_Point_Mine_(Tamerlane),33.25,annual_decadals,5ModelAvg,rcp85
63,2080,Pine_Point_Mine_(Tamerlane),33.92,annual_decadals,5ModelAvg,rcp85
64,2090,Pine_Point_Mine_(Tamerlane),34.33,annual_decadals,5ModelAvg,rcp85
65,2100,Pine_Point_Mine_(Tamerlane),35.67,annual_decadals,5ModelAvg,rcp85
66,2000,Prairie_Creek_Mine,39.83,annual_decadals,5ModelAvg,rcp85
67,2010,Prairie_Creek_Mine,42.5,annual_decadals,5ModelAvg,rcp85
68,2020,Prairie_Creek_Mine,42.92,annual_decadals,5ModelAvg,rcp85
69,2030,Prairie_Creek_Mine,45.92,annual_decadals,5ModelAvg,rcp85
70,2040,Prairie_Creek_Mine,44.75,annual_decadals,5ModelAvg,rcp85
71,2050,Prairie_Creek_Mine,46.17,annual_decadals,5ModelAvg,rcp85
72,2060,Prairie_Creek_Mine,46.83,annual_decadals,5ModelAvg,rcp85
73,2070,Prairie_Creek_Mine,48.58,annual_decadals,5ModelAvg,rcp85
74,2080,Prairie_Creek_Mine,49.0,annual_decadals,5ModelAvg,rcp85
75,2090,Prairie_Creek_Mine,49.33,annual_decadals,5ModelAvg,rcp85
76,2100,Prairie_Creek_Mine,50.42,annual_decadals,5ModelAvg,rcp85
77,2000,Snap_Lake_Mine,24.58,annual_decadals,5ModelAvg,rcp85
78,2010,Snap_Lake_Mine,26.0,annual_decadals,5ModelAvg,rcp85
79,2020,Snap_Lake_Mine,25.33,annual_decadals,5ModelAvg,rcp85
80,2030,Snap_Lake_Mine,26.33,annual_decadals,5ModelAvg,rcp85
81,2040,Snap_Lake_Mine,26.5,annual_decadals,5ModelAvg,rcp85
82,2050,Snap_Lake_Mine,26.58,annual_decadals,5ModelAvg,rcp85
83,2060,Snap_Lake_Mine,28.08,annual_decadals,5ModelAvg,rcp85
84,2070,Snap_Lake_Mine,29.0,annual_decadals,5ModelAvg,rcp85
85,2080,Snap_Lake_Mine,29.5,annual_decadals,5ModelAvg,rcp85
86,2090,Snap_Lake_Mine,29.83,annual_decadals,5ModelAvg,rcp85
87,2100,Snap_Lake_Mine,32.0,annual_decadals,5ModelAvg,rcp85
0,2000,CanTung_Mine,49.33,annual_decadals,5ModelAvg,rcp85
1,2010,CanTung_Mine,51.58,annual_decadals,5ModelAvg,rcp85
2,2020,CanTung_Mine,53.08,annual_decadals,5ModelAvg,rcp85
3,2030,CanTung_Mine,56.17,annual_decadals,5ModelAvg,rcp85
4,2040,CanTung_Mine,55.42,annual_decadals,5ModelAvg,rcp85
5,2050,CanTung_Mine,57.75,annual_decadals,5ModelAvg,rcp85
6,2060,CanTung_Mine,58.08,annual_decadals,5ModelAvg,rcp85
7,2070,CanTung_Mine,60.25,annual_decadals,5ModelAvg,rcp85
8,2080,CanTung_Mine,60.83,annual_decadals,5ModelAvg,rcp85
9,2090,CanTung_Mine,62.83,annual_decadals,5ModelAvg,rcp85
10,2100,CanTung_Mine,61.67,annual_decadals,5ModelAvg,rcp85
11,2000,Diavik_Mine,23.25,annual_decadals,5ModelAvg,rcp85
12,2010,Diavik_Mine,24.33,annual_decadals,5ModelAvg,rcp85
13,2020,Diavik_Mine,23.5,annual_decadals,5ModelAvg,rcp85
14,2030,Diavik_Mine,24.67,annual_decadals,5ModelAvg,rcp85
15,2040,Diavik_Mine,24.75,annual_decadals,5ModelAvg,rcp85
16,2050,Diavik_Mine,24.67,annual_decadals,5ModelAvg,rcp85
17,2060,Diavik_Mine,26.58,annual_decadals,5ModelAvg,rcp85
18,2070,Diavik_Mine,27.42,annual_decadals,5ModelAvg,rcp85
19,2080,Diavik_Mine,28.08,annual_decadals,5ModelAvg,rcp85
20,2090,Diavik_Mine,28.0,annual_decadals,5ModelAvg,rcp85
21,2100,Diavik_Mine,30.17,annual_decadals,5ModelAvg,rcp85
22,2000,Ekati_Mine,23.17,annual_decadals,5ModelAvg,rcp85
23,2010,Ekati_Mine,24.08,annual_decadals,5ModelAvg,rcp85
24,2020,Ekati_Mine,23.42,annual_decadals,5ModelAvg,rcp85
25,2030,Ekati_Mine,24.5,annual_decadals,5ModelAvg,rcp85
26,2040,Ekati_Mine,24.75,annual_decadals,5ModelAvg,rcp85
27,2050,Ekati_Mine,24.5,annual_decadals,5ModelAvg,rcp85
28,2060,Ekati_Mine,26.42,annual_decadals,5ModelAvg,rcp85
29,2070,Ekati_Mine,27.33,annual_decadals,5ModelAvg,rcp85
30,2080,Ekati_Mine,28.0,annual_decadals,5ModelAvg,rcp85
31,2090,Ekati_Mine,27.83,annual_decadals,5ModelAvg,rcp85
32,2100,Ekati_Mine,30.08,annual_decadals,5ModelAvg,rcp85
33,2000,Gahcho_Kue_Mine,24.0,annual_decadals,5ModelAvg,rcp85
34,2010,Gahcho_Kue_Mine,25.17,annual_decadals,5ModelAvg,rcp85
35,2020,Gahcho_Kue_Mine,24.58,annual_decadals,5ModelAvg,rcp85
